Sig Name,Drive F,Frame 128552,
Format,Mag,Scaling,EU

Hz,V
       7.164551,     0.06157003
       7.166387,      0.0610905
       7.168223,     0.06072113
       7.170059,     0.06035915
       7.171895,     0.06011408
       7.173691,     0.05990032
       7.175528,     0.05960253
       7.177363,     0.05944844
       7.179199,     0.05935037
       7.181035,     0.05924916
       7.182871,     0.05907739
       7.184707,     0.05890786
       7.186543,     0.05876222
        7.18834,     0.05862276
       7.190176,     0.05853247
       7.192012,     0.05845992
       7.193848,     0.05836814
       7.195683,     0.05824719
        7.19752,     0.05807873
       7.199356,     0.05797071
       7.201191,     0.05790768
       7.203027,     0.05777758
       7.204824,      0.0576573
        7.20666,     0.05753608
       7.208496,     0.05747163
       7.210332,     0.05742201
       7.212168,      0.0573622
       7.214004,     0.05733243
        7.21584,      0.0572426
       7.217676,      0.0570806
       7.219492,      0.0569668
       7.221328,     0.05687454
       7.223164,     0.05678658
          7.225,     0.05680402
       7.226797,      0.0567214
       7.228633,     0.05665905
       7.230469,     0.05657189
       7.232305,     0.05650595
       7.234141,      0.0563862
       7.235977,     0.05634397
       7.237813,     0.05631371
       7.239648,     0.05624569
       7.241484,     0.05612325
       7.243281,     0.05601665
       7.245117,     0.05600996
       7.246953,     0.05591414
       7.248789,     0.05580265
       7.250625,     0.05576974
       7.252461,     0.05570423
       7.254297,     0.05569768
       7.256133,     0.05566488
        7.25793,     0.05554086
       7.259766,     0.05544966
       7.261601,     0.05546961
       7.263438,     0.05539913
       7.265274,     0.05530783
       7.267109,     0.05527531
       7.268945,     0.05523503
       7.270781,     0.05516076
       7.272578,     0.05508595
       7.274414,     0.05499088
        7.27625,     0.05493157
       7.278086,     0.05492638
       7.279922,     0.05491498
       7.281758,     0.05480955
       7.283594,     0.05469325
       7.285429,     0.05461727
       7.287266,     0.05462585
       7.289063,     0.05459141
       7.290898,     0.05452942
       7.292735,     0.05451655
        7.29457,     0.05446463
       7.296406,     0.05433864
       7.298242,     0.05427692
       7.300078,     0.05429189
       7.301914,     0.05422832
       7.303711,     0.05413867
       7.305547,     0.05413263
       7.307383,     0.05403682
       7.309219,     0.05395959
       7.311055,     0.05395355
       7.312891,     0.05392408
       7.314726,     0.05386153
       7.316563,     0.05379146
       7.318398,     0.05375129
       7.320195,     0.05370475
       7.322031,      0.0536356
       7.323867,     0.05360096
       7.325703,      0.0535458
       7.327539,     0.05351256
       7.329375,     0.05352218
       7.331211,       0.053432
       7.333047,     0.05331724
       7.334844,     0.05331694
        7.33668,     0.05325721
       7.338516,     0.05317783
       7.340352,     0.05320558
       7.342187,      0.0531643
       7.344023,     0.05307771
        7.34586,     0.05303404
       7.347695,     0.05305651
       7.349512,     0.05300434
       7.351347,     0.05291654
       7.353184,     0.05289391
        7.35502,     0.05289211
       7.356816,     0.05282674
       7.358653,     0.05279244
       7.360488,      0.0527341
       7.362324,     0.05268481
        7.36416,     0.05259297
       7.365996,     0.05259099
       7.367832,     0.05263074
       7.369668,     0.05251935
       7.371504,     0.05246086
       7.373301,     0.05243894
       7.375137,      0.0523796
       7.376973,     0.05242386
       7.378808,     0.05242532
       7.380644,     0.05232151
       7.382481,     0.05226965
       7.384316,     0.05230786
       7.386152,     0.05223306
       7.387949,     0.05217825
       7.389785,     0.05217125
       7.391621,     0.05211771
       7.393457,     0.05205192
       7.395293,     0.05205749
       7.397129,     0.05205676
       7.398965,     0.05195186
       7.400801,     0.05197515
