Group Signal ,Sx,Frame 61983,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
        4.66415,     0.04971415,              0,       551.9046,      -122.1418
       4.666103,     0.04998775,              0,       563.4528,      -123.9275
       4.668056,     0.05030113,              0,       577.1707,      -122.9391
        4.67001,     0.05019319,              0,       576.8184,      -121.2367
       4.671973,     0.05009899,              0,       574.6613,      -120.5919
       4.673926,     0.04993569,              0,       572.6443,       -121.225
       4.675879,     0.04990079,              0,       573.0187,      -122.4439
       4.677832,     0.04994489,              0,       577.8334,      -123.9048
       4.679785,     0.05015988,              0,       589.3225,      -123.8135
       4.681738,     0.05034908,              0,         595.88,      -121.6612
       4.683692,     0.05006656,              0,       592.1638,      -120.6131
       4.685645,     0.04980389,              0,       585.9429,       -121.898
       4.687598,     0.04981381,              0,       586.8376,      -124.0579
       4.689551,     0.05006485,              0,        597.787,      -124.6364
       4.691504,     0.05017408,              0,       604.3012,      -123.7908
       4.693457,     0.05005168,              0,       601.8603,      -123.1074
        4.69541,     0.05004354,              0,       603.4826,      -123.1296
       4.697363,     0.04998183,              0,       603.3275,      -123.3085
       4.699317,     0.05008451,              0,       608.9424,      -123.2012
        4.70127,     0.04994388,              0,       603.7485,      -123.3784
       4.703223,     0.04976943,              0,       603.0499,      -125.0675
       4.705176,     0.04993588,              0,       613.5053,       -125.986
       4.707129,     0.04994144,              0,       614.6551,      -126.2601
       4.709082,     0.05013958,              0,       619.8132,      -125.8493
       4.711035,      0.0501362,              0,       623.5818,      -125.2612
       4.712988,     0.05006561,              0,       624.9878,      -124.7615
       4.714942,     0.04991816,              0,       621.6196,      -125.1279
       4.716895,     0.04999403,              0,       624.8004,      -125.5716
       4.718848,     0.04981985,              0,        623.588,       -126.659
        4.72081,     0.04998461,              0,       632.5988,      -127.3594
       4.722764,      0.0500743,              0,       639.6995,      -127.2307
       4.724717,     0.05006013,              0,        644.275,      -126.8753
        4.72667,      0.0499589,              0,       645.1465,      -126.9088
       4.728623,     0.04979734,              0,       642.1348,      -127.9542
       4.730576,     0.04995865,              0,       649.5782,       -128.662
       4.732529,     0.05028445,              0,       659.5562,      -127.2703
       4.734482,     0.05026099,              0,         662.37,       -125.964
       4.736435,     0.05009187,              0,       661.7261,      -125.1237
       4.738389,     0.04992883,              0,       658.1426,      -125.4743
