Sig Name,Drive F,Frame 102951,
Format,Mag,Scaling,EU

Hz,V
       7.946504,     0.02597033
        7.94834,     0.02606728
       7.950176,     0.02600972
       7.952012,     0.02595422
       7.953848,     0.02605919
       7.955645,     0.02597887
        7.95748,     0.02604425
       7.959317,     0.02602544
       7.961153,     0.02597331
       7.962988,     0.02603223
       7.964824,     0.02601435
        7.96666,     0.02602263
       7.968496,     0.02601104
       7.970332,     0.02600572
       7.972129,     0.02600966
       7.973965,     0.02601921
       7.975801,     0.02596807
       7.977637,     0.02601879
       7.979473,      0.0259614
       7.981309,     0.02604244
       7.983145,     0.02596421
       7.984981,     0.02599195
       7.986777,     0.02593859
       7.988614,     0.02598419
       7.990449,     0.02598151
       7.992285,     0.02600728
       7.994121,     0.02594922
       7.995957,     0.02600347
       7.997793,     0.02592615
       7.999102,     0.02595759
